#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
007 - A View to a Kill;007 - A View to a Kill;Amstrad CPC;;;;;;;;;;;;;;
Astro Plumber (Europe);Astro Plumber (Europe);Amstrad CPC;;;;;;;;;;;;;;
Astroball (Europe);Astroball (Europe);Amstrad CPC;;;;;;;;;;;;;;
Astromus - Rythmamus (Europe);Astromus - Rythmamus (Europe);Amstrad CPC;;;;;;;;;;;;;;
Atahualpa (France);Atahualpa (France);Amstrad CPC;;;;;;;;;;;;;;
Atalan (Europe);Atalan (Europe);Amstrad CPC;;;;;;;;;;;;;;
Athlete (France);Athlete (France);Amstrad CPC;;;;;;;;;;;;;;
Atlantida 3000 (Spain);Atlantida 3000 (Spain);Amstrad CPC;;;;;;;;;;;;;;
Atlantis (Europe);Atlantis (Europe);Amstrad CPC;;;;;;;;;;;;;;
Atom Ant (Europe);Atom Ant (Europe);Amstrad CPC;;;;;;;;;;;;;;
Atom Smasher (Europe);Atom Smasher (Europe);Amstrad CPC;;;;;;;;;;;;;;
Atomic Battle;Atomic Battle;Amstrad CPC;;;;;;;;;;;;;;
Atomic Driver (Europe);Atomic Driver (Europe);Amstrad CPC;;;;;;;;;;;;;;
Atomic Fiction (France);Atomic Fiction (France);Amstrad CPC;;;;;;;;;;;;;;
Atomik (France);Atomik (France);Amstrad CPC;;;;;;;;;;;;;;
Aton (Spain);Aton (Spain);Amstrad CPC;;;;;;;;;;;;;;
Atrog (Spain);Atrog (Spain);Amstrad CPC;;;;;;;;;;;;;;
Attack of the Killer Tomatoes;Attack of the Killer Tomatoes;Amstrad CPC;;;;;;;;;;;;;;
Attack of the Killer Tomatoes (Europe);Attack of the Killer Tomatoes (Europe);Amstrad CPC;;;;;;;;;;;;;;
Attacker (Europe);Attacker (Europe);Amstrad CPC;;;;;;;;;;;;;;
Au Revoir Monty;Au Revoir Monty;Amstrad CPC;;;;;;;;;;;;;;
Auf Wiedersehen Monty (Europe);Auf Wiedersehen Monty (Europe);Amstrad CPC;;;;;;;;;;;;;;
Aussie Games (Europe) (Side A);Aussie Games (Europe) (Side A);Amstrad CPC;;;;;;;;;;;;;;
Aussie Games (Europe) (Side B);Aussie Games (Europe) (Side B);Amstrad CPC;;;;;;;;;;;;;;
Australian Rules Football (Europe);Australian Rules Football (Europe);Amstrad CPC;;;;;;;;;;;;;;
Autocrash (Spain);Autocrash (Spain);Amstrad CPC;;;;;;;;;;;;;;
Avalanche - The Struggle For Italy (Europe);Avalanche - The Struggle For Italy (Europe);Amstrad CPC;;;;;;;;;;;;;;
Avenger;Avenger;Amstrad CPC;;1986;;Action;1;;;;;;;;;
Avenger (Europe);Avenger (Europe);Amstrad CPC;;1986;;Action;1;;;;;;;;;
Aventures de Jack Burton, Les;Aventures de Jack Burton, Les;Amstrad CPC;;;;;;;;;;;;;;
Aventures de Moktar, Les (France);Aventures de Moktar, Les (France);Amstrad CPC;;;;;;;;;;;;;;
Aventures de Pepito au Mexique, Les (France) (Disk 1);Aventures de Pepito au Mexique, Les (France) (Disk 1);Amstrad CPC;;;;;;;;;;;;;;
Aventures de Pepito au Mexique, Les (France) (Disk 2);Aventures de Pepito au Mexique, Les (France) (Disk 2);Amstrad CPC;;;;;;;;;;;;;;
Averno;Averno;Amstrad CPC;;;;;;;;;;;;;;
Averno (Spain);Averno (Spain);Amstrad CPC;;;;;;;;;;;;;;
Axy (Spain);Axy (Spain);Amstrad CPC;;;;;;;;;;;;;;
Ayo - The Game of Africa;Ayo - The Game of Africa;Amstrad CPC;;;;;;;;;;;;;;
B.A.T. (Europe) (Disk 1);B.A.T. (Europe) (Disk 1);Amstrad CPC;;;;;;;;;;;;;;
B.A.T. (Europe) (Disk 2);B.A.T. (Europe) (Disk 2);Amstrad CPC;;;;;;;;;;;;;;
B.A.T. (Europe) (Disk 3);B.A.T. (Europe) (Disk 3);Amstrad CPC;;;;;;;;;;;;;;
B.A.T. (Europe) (Disk 4);B.A.T. (Europe) (Disk 4);Amstrad CPC;;;;;;;;;;;;;;
BCM The Code Searcher (Europe) (Unl);BCM The Code Searcher (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
BMX Freestyle (Europe);BMX Freestyle (Europe);Amstrad CPC;;;;;;;;;;;;;;
BMX Kidz (Europe);BMX Kidz (Europe);Amstrad CPC;;;;;;;;;;;;;;
BMX Ninja (Europe);BMX Ninja (Europe);Amstrad CPC;;;;;;;;;;;;;;
BMX Simulator (Europe);BMX Simulator (Europe);Amstrad CPC;;;;;;;;;;;;;;
BMX Simulator 2 (Europe);BMX Simulator 2 (Europe);Amstrad CPC;;;;;;;;;;;;;;
Baby Jo - Going Home (Europe);Baby Jo - Going Home (Europe);Amstrad CPC;;;;;;;;;;;;;;
Bachou (Europe);Bachou (Europe);Amstrad CPC;;;;;;;;;;;;;;
Back to Reality;Back to Reality;Amstrad CPC;;;;;;;;;;;;;;
Back to Reality (Europe);Back to Reality (Europe);Amstrad CPC;;;;;;;;;;;;;;
Back to the Future (Europe);Back to the Future (Europe);Amstrad CPC;;;;;;;;;;;;;;
Back to the Future II;Back to the Future II;Amstrad CPC;;;;;;;;;;;;;;
Back to the Future II (Europe) (Disk 1);Back to the Future II (Europe) (Disk 1);Amstrad CPC;;;;;;;;;;;;;;
Back to the Future II (Europe) (Disk 2);Back to the Future II (Europe) (Disk 2);Amstrad CPC;;;;;;;;;;;;;;
Back to the Future II (Europe) (Disk 3);Back to the Future II (Europe) (Disk 3);Amstrad CPC;;;;;;;;;;;;;;
Back to the Future III (Europe) (Disk 1);Back to the Future III (Europe) (Disk 1);Amstrad CPC;;;;;;;;;;;;;;
Back to the Future III (Europe) (Disk 2);Back to the Future III (Europe) (Disk 2);Amstrad CPC;;;;;;;;;;;;;;
Back to the Golden Age (Europe) (Disk 1);Back to the Golden Age (Europe) (Disk 1);Amstrad CPC;;;Ubi Soft;Role-Playing;1;;;;;;;;;
Back to the Golden Age (Europe) (Disk 2);Back to the Golden Age (Europe) (Disk 2);Amstrad CPC;;;Ubi Soft;Role-Playing;1;;;;;;;;;
Back-Tron (Spain);Back-Tron (Spain);Amstrad CPC;;;;;;;;;;;;;;
Backgammon (Europe);Backgammon (Europe);Amstrad CPC;;;;;;;;;;;;;;
Bacterik Dream (France);Bacterik Dream (France);Amstrad CPC;;;;;;;;;;;;;;
Bactron;Bactron;Amstrad CPC;;;Loriciels;;;;;;;;;;;
Bactron (France);Bactron (France);Amstrad CPC;;;Loriciels;;;;;;;;;;;
Bad Cat (Europe) (Disk 1);Bad Cat (Europe) (Disk 1);Amstrad CPC;;;;;;;;;;;;;;
Bad Cat (Europe) (Disk 2);Bad Cat (Europe) (Disk 2);Amstrad CPC;;;;;;;;;;;;;;
Badlands (Europe);Badlands (Europe);Amstrad CPC;;;;;;;;;;;;;;
Ball Bearing;Ball Bearing;Amstrad CPC;;;;;;;;;;;;;;
Ball Bearing (Europe);Ball Bearing (Europe);Amstrad CPC;;;;;;;;;;;;;;
Ball Breaker;Ball Breaker;Amstrad CPC;;;;;;;;;;;;;;
Ball Breaker (Europe);Ball Breaker (Europe);Amstrad CPC;;;;;;;;;;;;;;
Ball Breaker II (Europe);Ball Breaker II (Europe);Amstrad CPC;;;;;;;;;;;;;;
Ball Crazy (Europe);Ball Crazy (Europe);Amstrad CPC;;1987;Mastertronic;Action;;;;;;;;;;
Ballblazer;Ballblazer;Amstrad CPC;;;;;;;;;;;;;;
Ballblazer (Europe);Ballblazer (Europe);Amstrad CPC;;;;;;;;;;;;;;
Balldozer;Balldozer;Amstrad CPC;;1991;;;;;;;;;;;;
Balldozer (Europe) (Unl);Balldozer (Europe) (Unl);Amstrad CPC;;1991;;;;;;;;;;;;
Balling (France) (Unl);Balling (France) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Balloon Buster;Balloon Buster;Amstrad CPC;;;;;;;;;;;;;;
Balloon Buster (Europe);Balloon Buster (Europe);Amstrad CPC;;;;;;;;;;;;;;
Balloonacy (Europe) (Unl);Balloonacy (Europe) (Unl);Amstrad CPC;;2007;;Action;;;;;;;;;;
Ballyhoo (Europe);Ballyhoo (Europe);Amstrad CPC;;;;;;;;;;;;;;
Banda Salvaje, La;Banda Salvaje, La;Amstrad CPC;;;;;;;;;;;;;;
Banger Racer (Europe);Banger Racer (Europe);Amstrad CPC;;;;;;;;;;;;;;
Bangers & Mash (Europe);Bangers & Mash (Europe);Amstrad CPC;;;;;;;;;;;;;;
Bar Billiards (Europe);Bar Billiards (Europe);Amstrad CPC;;;;;;;;;;;;;;
Barbarian (Melbourne House) (Europe);Barbarian (Melbourne House) (Europe);Amstrad CPC;;;;;;;;;;;;;;
Barbarian (Palace Software) (Europe);Barbarian (Palace Software) (Europe);Amstrad CPC;;;;;;;;;;;;;;
Barbarian II (Europe);Barbarian II (Europe);Amstrad CPC;;;;;;;;;;;;;;
Barbarian II - The Dungeon Of Drax (CPC+) (Europe);Barbarian II - The Dungeon Of Drax (CPC+) (Europe);Amstrad CPC;;;;Fighting;;;;;;;;;;
Barbarian II - The Dungeon of Drax;Barbarian II - The Dungeon of Drax;Amstrad CPC;;;;Fighting;;;;;;;;;;
Bard's Tale (Europe) (Disk 1);Bard's Tale (Europe) (Disk 1);Amstrad CPC;;;;;;;;;;;;;;
Bard's Tale (Europe) (Disk 2);Bard's Tale (Europe) (Disk 2);Amstrad CPC;;;;;;;;;;;;;;
Barmelo 3D (France);Barmelo 3D (France);Amstrad CPC;;;;;;;;;;;;;;
Barrier Reef (Europe);Barrier Reef (Europe);Amstrad CPC;;;;;;;;;;;;;;
Barrio Peligroso (Spain);Barrio Peligroso (Spain);Amstrad CPC;;;;;;;;;;;;;;
Barry Mc Guigan's Boxing (Europe);Barry Mc Guigan's Boxing (Europe);Amstrad CPC;;;;;;;;;;;;;;
Barthels Dash (Germany) (Unl);Barthels Dash (Germany) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Base, The (Europe);Base, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Basil - The Great Mouse Detective;Basil - The Great Mouse Detective;Amstrad CPC;;;;;;;;;;;;;;
Basil - The Great Mouse Detective (Europe);Basil - The Great Mouse Detective (Europe);Amstrad CPC;;;;;;;;;;;;;;
Basket Coach;Basket Coach;Amstrad CPC;;;;;;;;;;;;;;
Basun (Europe);Basun (Europe);Amstrad CPC;;;;;;;;;;;;;;
Bat n' Ball (Europe);Bat n' Ball (Europe);Amstrad CPC;;;;;;;;;;;;;;
Batman;Batman;Amstrad CPC;;1986;Ocean;Adventure;1;;;;;;;;;
Batman (CPC+) (Europe);Batman (CPC+) (Europe);Amstrad CPC;;1986;Ocean;Adventure;1;;;;;;;;;
Batman (Europe);Batman (Europe);Amstrad CPC;;1986;Ocean;Adventure;1;;;;;;;;;
Batman - The Caped Crusader (Europe);Batman - The Caped Crusader (Europe);Amstrad CPC;;;;;;;;;;;;;;
Batman - The Movie;Batman - The Movie;Amstrad CPC;;;;;;;;;;;;;;
Batman - The Movie (Europe);Batman - The Movie (Europe);Amstrad CPC;;;;;;;;;;;;;;
Battle Beyond the Stars;Battle Beyond the Stars;Amstrad CPC;;;;;;;;;;;;;;
Battle Beyond the Stars (Europe);Battle Beyond the Stars (Europe);Amstrad CPC;;;;;;;;;;;;;;
Battle Command (Europe) (Disk 1);Battle Command (Europe) (Disk 1);Amstrad CPC;;;;;;;;;;;;;;
Battle Command (Europe) (Disk 2);Battle Command (Europe) (Disk 2);Amstrad CPC;;;;;;;;;;;;;;
Battle For Midway (Europe);Battle For Midway (Europe);Amstrad CPC;;;;Strategy;;;;;;;;;;
Battle Of Austerlitz (Europe);Battle Of Austerlitz (Europe);Amstrad CPC;;;;;;;;;;;;;;
Battle Of Rome (Europe);Battle Of Rome (Europe);Amstrad CPC;;;;;;;;;;;;;;
Battle Of Waterloo (Europe);Battle Of Waterloo (Europe);Amstrad CPC;;;;;;;;;;;;;;
Battle Ships (Europe);Battle Ships (Europe);Amstrad CPC;;1998;;;;;;;;;;;;
Battle Spheres (Europe);Battle Spheres (Europe);Amstrad CPC;;;;;;;;;;;;;;
Battle Valley (Europe);Battle Valley (Europe);Amstrad CPC;;;;;;;;;;;;;;
Battle of Britain (Europe);Battle of Britain (Europe);Amstrad CPC;;;;;;;;;;;;;;
Battle of the Bulge (Europe);Battle of the Bulge (Europe);Amstrad CPC;;;;;;;;;;;;;;
Battle of the Planets;Battle of the Planets;Amstrad CPC;;;Erbe;;;;;;;;;;;
Battle of the Planets (Europe);Battle of the Planets (Europe);Amstrad CPC;;;Erbe;;;;;;;;;;;
Battle-Tank Simulator (Europe);Battle-Tank Simulator (Europe);Amstrad CPC;;;;;;;;;;;;;;
Battlefield Germany (Europe);Battlefield Germany (Europe);Amstrad CPC;;;;;;;;;;;;;;
Batty (Europe);Batty (Europe);Amstrad CPC;;1987;;;;;;;;;;;;
BeTiled! (Europe) (Unl);BeTiled! (Europe) (Unl);Amstrad CPC;;2009;;;;;;;;;;;;
Beach Buggy Simulator (Europe);Beach Buggy Simulator (Europe);Amstrad CPC;;;;;;;;;;;;;;
Beach Volley (Europe);Beach Volley (Europe);Amstrad CPC;;1989;Ocean;Sports;;;;;;;;;;
Beach-Head (Europe);Beach-Head (Europe);Amstrad CPC;;1984;Amsoft, U.S. Gold Ltd.;Action;;;;;;;;;;
Beach-Head II - The Dictator Strikes Back!;Beach-Head II - The Dictator Strikes Back!;Amstrad CPC;;;;;;;;;;;;;;
Beach-Head II - The Dictator Strikes Back! (Europe);Beach-Head II - The Dictator Strikes Back! (Europe);Amstrad CPC;;;;;;;;;;;;;;
Bedlam (Europe);Bedlam (Europe);Amstrad CPC;;;;;;;;;;;;;;
Beer Hunter, The (Europe);Beer Hunter, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Behind The Lines (Europe);Behind The Lines (Europe);Amstrad CPC;;;;;;;;;;;;;;
Bells, The (Europe);Bells, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Berks III (Europe);Berks III (Europe);Amstrad CPC;;;;;;;;;;;;;;
Best of the Best - Championship Panza Gold Edition Karate (Europe);Best of the Best - Championship Panza Gold Edition Karate (Europe);Amstrad CPC;;;;;;;;;;;;;;
Bestial Warrior (Spain);Bestial Warrior (Spain);Amstrad CPC;;;;;;;;;;;;;;
Beta 2515 (Spain) (Unl);Beta 2515 (Spain) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Beverly Hills Cop (Europe);Beverly Hills Cop (Europe);Amstrad CPC;;;;;;;;;;;;;;
Beyond The Ice Palace (CPC+) (Europe);Beyond The Ice Palace (CPC+) (Europe);Amstrad CPC;;;;;;;;;;;;;;
Beyond the Ice Palace;Beyond the Ice Palace;Amstrad CPC;;;;;;;;;;;;;;
Beyond the Ice Palace (Europe);Beyond the Ice Palace (Europe);Amstrad CPC;;;;;;;;;;;;;;
Biff (Europe);Biff (Europe);Amstrad CPC;;;;;;;;;;;;;;
Big League Soccer;Big League Soccer;Amstrad CPC;;;;;;;;;;;;;;
Big League Soccer (Europe);Big League Soccer (Europe);Amstrad CPC;;;;;;;;;;;;;;
Big League Soccer 2 (Europe);Big League Soccer 2 (Europe);Amstrad CPC;;;;;;;;;;;;;;
Big Screen Hero;Big Screen Hero;Amstrad CPC;;;;;;;;;;;;;;
Big Screen Hero (Europe);Big Screen Hero (Europe);Amstrad CPC;;;;;;;;;;;;;;
Big Sleaze, The (Europe);Big Sleaze, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Big Top, The (Europe);Big Top, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Big Trouble in Little China (Europe);Big Trouble in Little China (Europe);Amstrad CPC;;;Proein Softline;;;;;;;;;;;
Bigfoot (Europe);Bigfoot (Europe);Amstrad CPC;;;;;;;;;;;;;;
Biggles;Biggles;Amstrad CPC;;;;;;;;;;;;;;
Biggles (Europe);Biggles (Europe);Amstrad CPC;;;;;;;;;;;;;;
Bigtop Barney (Europe);Bigtop Barney (Europe);Amstrad CPC;;;;;;;;;;;;;;
Billy 2 (Europe);Billy 2 (Europe);Amstrad CPC;;;;;;;;;;;;;;
Billy The Kid (Europe);Billy The Kid (Europe);Amstrad CPC;;;;;;;;;;;;;;
Billy la Banlieue (France);Billy la Banlieue (France);Amstrad CPC;;;Proein Softline;Adventure;1;;;;;;;;;
Billy the Kid;Billy the Kid;Amstrad CPC;;;;;;;;;;;;;;
Binky;Binky;Amstrad CPC;;1985;Software Projects;Platform;1;;;;;;;;;
Binky (Europe);Binky (Europe);Amstrad CPC;;1985;Software Projects;Platform;1;;;;;;;;;
Bio Spheres (Europe);Bio Spheres (Europe);Amstrad CPC;;;;;;;;;;;;;;
Bionic Commando;Bionic Commando;Amstrad CPC;;1988;Go!;Action / Platform;;;;;;;;;;
Bionic Commando (Europe);Bionic Commando (Europe);Amstrad CPC;;1988;Go!;Action / Platform;;;;;;;;;;
Bionic Ninja;Bionic Ninja;Amstrad CPC;;;;;;;;;;;;;;
Bionic Ninja (Europe);Bionic Ninja (Europe);Amstrad CPC;;;;;;;;;;;;;;
Birdie (Europe);Birdie (Europe);Amstrad CPC;;;;;;;;;;;;;;
Bivouac;Bivouac;Amstrad CPC;;;;Sports;;;;;;;;;;
Black Beard (Europe);Black Beard (Europe);Amstrad CPC;;;;;;;;;;;;;;
Black Fountain;Black Fountain;Amstrad CPC;;;;;;;;;;;;;;
Black Fountain, The (Europe);Black Fountain, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Black Knight, The (Europe);Black Knight, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Black Land (Europe) (Disk 1) (Unl);Black Land (Europe) (Disk 1) (Unl);Amstrad CPC;;1995;;;;;;;;;;;;
Black Land (Europe) (Disk 2) (Unl);Black Land (Europe) (Disk 2) (Unl);Amstrad CPC;;1995;;;;;;;;;;;;
Black Land (Europe) (Disk 3) (Unl);Black Land (Europe) (Disk 3) (Unl);Amstrad CPC;;1995;;;;;;;;;;;;
Black Land (Europe) (Disk 4) (Unl);Black Land (Europe) (Disk 4) (Unl);Amstrad CPC;;1995;;;;;;;;;;;;
Black Land (Europe) (Disk 5) (Unl);Black Land (Europe) (Disk 5) (Unl);Amstrad CPC;;1995;;;;;;;;;;;;
Black Magic (Europe);Black Magic (Europe);Amstrad CPC;;;;;;;;;;;;;;
Black Tiger;Black Tiger;Amstrad CPC;;;;;;;;;;;;;;
Black Tiger (Europe);Black Tiger (Europe);Amstrad CPC;;;;;;;;;;;;;;
Blade Runner (Europe);Blade Runner (Europe);Amstrad CPC;;;;;;;;;;;;;;
Blade Warrior;Blade Warrior;Amstrad CPC;;;;;;;;;;;;;;
Blade Warrior (Europe);Blade Warrior (Europe);Amstrad CPC;;;;;;;;;;;;;;
Blagger (Europe);Blagger (Europe);Amstrad CPC;;;;;;;;;;;;;;
Blasteroids (Europe);Blasteroids (Europe);Amstrad CPC;;;;;;;;;;;;;;
Blazing Thunder (Europe);Blazing Thunder (Europe);Amstrad CPC;;;;;;;;;;;;;;
Blockbusters (Domark) (Europe);Blockbusters (Domark) (Europe);Amstrad CPC;;;;;;;;;;;;;;
Blockbusters (Macsen Software) (Europe);Blockbusters (Macsen Software) (Europe);Amstrad CPC;;;;;;;;;;;;;;
Blockbusters Gold Run (Europe);Blockbusters Gold Run (Europe);Amstrad CPC;;;;;;;;;;;;;;
Blood Brothers;Blood Brothers;Amstrad CPC;;;;;;;;;;;;;;
Blood Brothers (Europe);Blood Brothers (Europe);Amstrad CPC;;;;;;;;;;;;;;
Blood Valley (Europe);Blood Valley (Europe);Amstrad CPC;;;;;;;;;;;;;;
Bloodwych (Europe);Bloodwych (Europe);Amstrad CPC;;;;;;;;;;;;;;
Blowaway Bob (Europe) (Unl);Blowaway Bob (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Blue Angel 69 (CPC+) (Europe) (Unl);Blue Angel 69 (CPC+) (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Blue Star (France);Blue Star (France);Amstrad CPC;;;;;;;;;;;;;;
Blue Tomb (Europe);Blue Tomb (Europe);Amstrad CPC;;;;;;;;;;;;;;
Blues Brothers, The (Europe);Blues Brothers, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Bo! (Germany) (Unl);Bo! (Germany) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Bob En El Polo (Spain);Bob En El Polo (Spain);Amstrad CPC;;;;;;;;;;;;;;
Bob Morane (Europe);Bob Morane (Europe);Amstrad CPC;;;;;;;;;;;;;;
Bob Morane - Ocean (Europe);Bob Morane - Ocean (Europe);Amstrad CPC;;;;;;;;;;;;;;
Bob Winner;Bob Winner;Amstrad CPC;;;Loriciels;Action / Adventure;;;;;;;;;;
Bob Winner (Europe) (Disk 1);Bob Winner (Europe) (Disk 1);Amstrad CPC;;;Loriciels;Action / Adventure;;;;;;;;;;
Bob Winner (Europe) (Disk 2);Bob Winner (Europe) (Disk 2);Amstrad CPC;;;Loriciels;Action / Adventure;;;;;;;;;;
Bob's Full House;Bob's Full House;Amstrad CPC;;;;;;;;;;;;;;
Bob's Full House (Europe);Bob's Full House (Europe);Amstrad CPC;;;;;;;;;;;;;;
Bobby Bearing (Europe);Bobby Bearing (Europe);Amstrad CPC;;;The Edge;;;;;;;;;;;
Bobsleigh (Europe);Bobsleigh (Europe);Amstrad CPC;;;;;;;;;;;;;;
Bodo Illgner's Super Soccer;Bodo Illgner's Super Soccer;Amstrad CPC;;;;;;;;;;;;;;
Bodo Illgner's Super Soccer (Germany);Bodo Illgner's Super Soccer (Germany);Amstrad CPC;;;;;;;;;;;;;;
Boggit, The (Europe);Boggit, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Boinggg (Europe);Boinggg (Europe);Amstrad CPC;;;;;;;;;;;;;;
Bomb Jack;Bomb Jack;Amstrad CPC;;1984;Elite;Action;1;;;;;;;;;
Bomb Jack (Europe);Bomb Jack (Europe);Amstrad CPC;;1984;Elite;Action;1;;;;;;;;;
Bomb Jack II (Europe);Bomb Jack II (Europe);Amstrad CPC;;;;Platform;;;;;;;;;;
Bombfusion (Europe);Bombfusion (Europe);Amstrad CPC;;;;;;;;;;;;;;
Bombscare (Europe);Bombscare (Europe);Amstrad CPC;;;;;;;;;;;;;;
Bonanza Bros (Europe);Bonanza Bros (Europe);Amstrad CPC;;;;;;;;;;;;;;
Book of the Dead (Europe);Book of the Dead (Europe);Amstrad CPC;;;;;;;;;;;;;;
Booly (Europe);Booly (Europe);Amstrad CPC;;;;;;;;;;;;;;
Booty (Europe);Booty (Europe);Amstrad CPC;;;;;;;;;;;;;;
Border Harrier (Europe);Border Harrier (Europe);Amstrad CPC;;;;;;;;;;;;;;
Bored of the Rings (Europe);Bored of the Rings (Europe);Amstrad CPC;;;;;;;;;;;;;;
Boredom (Europe) (Unl);Boredom (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Bosconian '87 (Europe);Bosconian '87 (Europe);Amstrad CPC;;;;;;;;;;;;;;
Boulder Dash (Europe);Boulder Dash (Europe);Amstrad CPC;;1984;;Action;;;;;;;;;;
Boulder Dash 2 (France) (Unl);Boulder Dash 2 (France) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Boulder Dash 4 (France) (Unl);Boulder Dash 4 (France) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Boulder Dash Construction Kit (Europe);Boulder Dash Construction Kit (Europe);Amstrad CPC;;;;;;;;;;;;;;
Boulder Dash III;Boulder Dash III;Amstrad CPC;;;;;;;;;;;;;;
Boulder Dash III (Europe);Boulder Dash III (Europe);Amstrad CPC;;;;;;;;;;;;;;
Boulder Dash VI (Europe);Boulder Dash VI (Europe);Amstrad CPC;;;;;;;;;;;;;;
Bouldeur (Europe) (Unl);Bouldeur (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Bounder (Europe);Bounder (Europe);Amstrad CPC;;;;;;;;;;;;;;
Bounty Bob Strikes Back (Europe);Bounty Bob Strikes Back (Europe);Amstrad CPC;;;;;;;;;;;;;;
Bounty Hunter (Codemasters) (Europe);Bounty Hunter (Codemasters) (Europe);Amstrad CPC;;;;;;;;;;;;;;
Bounty Hunter (The Adventure Workshop) (Europe);Bounty Hunter (The Adventure Workshop) (Europe);Amstrad CPC;;;;;;;;;;;;;;
Boxer, The (Europe);Boxer, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Boxing  Manager (Europe);Boxing  Manager (Europe);Amstrad CPC;;;;;;;;;;;;;;
Boy Racer;Boy Racer;Amstrad CPC;;;;;;;;;;;;;;
Boy Racer (Europe);Boy Racer (Europe);Amstrad CPC;;;;;;;;;;;;;;
Brainache (Europe);Brainache (Europe);Amstrad CPC;;;;;;;;;;;;;;
Brainstorm (Europe);Brainstorm (Europe);Amstrad CPC;;;;;;;;;;;;;;
BraveStarr;BraveStarr;Amstrad CPC;;;;;;;;;;;;;;
BraveStarr (Europe);BraveStarr (Europe);Amstrad CPC;;;;;;;;;;;;;;
Brawn Free - The Adventure Of Jonny Backwater (Europe);Brawn Free - The Adventure Of Jonny Backwater (Europe);Amstrad CPC;;;;;;;;;;;;;;
Braxx Bluff (Europe);Braxx Bluff (Europe);Amstrad CPC;;;;;;;;;;;;;;
Breaker, The (Spain);Breaker, The (Spain);Amstrad CPC;;;;;;;;;;;;;;
Breakthru;Breakthru;Amstrad CPC;;;U.S. Gold;Action / Racing;1;;;;;;;;;
Breakthru (Europe);Breakthru (Europe);Amstrad CPC;;;U.S. Gold;Action / Racing;1;;;;;;;;;
Brian Bloodaxe (Europe);Brian Bloodaxe (Europe);Amstrad CPC;;;;;;;;;;;;;;
Brian Clough's Footbal Fortunes (Europe);Brian Clough's Footbal Fortunes (Europe);Amstrad CPC;;;;;;;;;;;;;;
Brian Clough's Football Fortunes;Brian Clough's Football Fortunes;Amstrad CPC;;;;;;;;;;;;;;
Brian Jacks Superstar Challenge (Europe);Brian Jacks Superstar Challenge (Europe);Amstrad CPC;;;;;;;;;;;;;;
Brick, The (Spain);Brick, The (Spain);Amstrad CPC;;;;;;;;;;;;;;
Bride of Frankenstein;Bride of Frankenstein;Amstrad CPC;;;;;;;;;;;;;;
Bride of Frankenstein (Europe);Bride of Frankenstein (Europe);Amstrad CPC;;;;;;;;;;;;;;
Bridge (Infogrames) (Europe);Bridge (Infogrames) (Europe);Amstrad CPC;;;;;;;;;;;;;;
Bridge (Kuma Computers) (Europe);Bridge (Kuma Computers) (Europe);Amstrad CPC;;;;;;;;;;;;;;
Bridge Player (Europe);Bridge Player (Europe);Amstrad CPC;;;;;;;;;;;;;;
Bridge Player 3 (Europe);Bridge Player 3 (Europe);Amstrad CPC;;;;;;;;;;;;;;
Bridge-It (Europe);Bridge-It (Europe);Amstrad CPC;;;;;;;;;;;;;;
British Super League (Europe);British Super League (Europe);Amstrad CPC;;;;;;;;;;;;;;
Bronx (Spain);Bronx (Spain);Amstrad CPC;;;;;;;;;;;;;;
Bronx Street Cop (Europe);Bronx Street Cop (Europe);Amstrad CPC;;;;;;;;;;;;;;
Bruce Lee;Bruce Lee;Amstrad CPC;;;US Gold;Action / Adventure / Fighting / Platform;;;;;;;;;;
Bruce Lee (Europe);Bruce Lee (Europe);Amstrad CPC;;;US Gold;Action / Adventure / Fighting / Platform;;;;;;;;;;
Bubble Bobble;Bubble Bobble;Amstrad CPC;;1987;Firebird;Platform;2;;;;;;;;;
Bubble Bobble (Europe);Bubble Bobble (Europe);Amstrad CPC;;1987;Firebird;Platform;2;;;;;;;;;
Bubble Bobble 2 (Europe) (Unl);Bubble Bobble 2 (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
